Sales Opportunity Id,Opportunity Name,Account Name,Fiscal Period,Markets L2,Opportunity Type,Sales Stage,TCV (converted),Created Date,Close Date,TCV $M,Deal Cat,Cloud $M,ITO $M,ITOC $M,Cloud Capabilities,ITO Capabilities,ITOC Capabilities,Created M,created d,created y,Close M,Close d,Clode Y,Date Created,Date Closed,Days Active,Days start,Days end,Sln Start,Sln End,ITOC CAT,FTE Base,Add FTE,Total FTE,Resource Factor,Est FTE,21/07/2025,28/07/2025,04/08/2025,11/08/2025,18/08/2025,25/08/2025,01/09/2025,08/09/2025,15/09/2025,22/09/2025,29/09/2025,06/10/2025,13/10/2025,20/10/2025,27/10/2025,03/11/2025,10/11/2025,17/11/2025,24/11/2025,01/12/2025,08/12/2025,15/12/2025,22/12/2025,29/12/2025,05/01/2026,12/01/2026,19/01/2026,26/01/2026,02/02/2026,09/02/2026,16/02/2026,23/02/2026,02/03/2026,09/03/2026,16/03/2026,23/03/2026,30/03/2026,06/04/2026,13/04/2026,20/04/2026,27/04/2026,04/05/2026,11/05/2026,18/05/2026,25/05/2026,01/06/2026,08/06/2026,15/06/2026,22/06/2026,29/06/2026,06/07/2026,13/07/2026,20/07/2026,27/07/2026,03/08/2026,10/08/2026,17/08/2026,24/08/2026,31/08/2026,07/09/2026,14/09/2026,21/09/2026,28/09/2026,05/10/2026,12/10/2026,19/10/2026,26/10/2026,02/11/2026,09/11/2026,16/11/2026,23/11/2026,30/11/2026,07/12/2026,14/12/2026,21/12/2026,28/12/2026,04/01/2027,11/01/2027,18/01/2027,25/01/2027,01/02/2027,08/02/2027,15/02/2027,22/02/2027,01/03/2027,08/03/2027,15/03/2027,22/03/2027,29/03/2027,05/04/2027,12/04/2027,19/04/2027,26/04/2027,03/05/2027,10/05/2027,17/05/2027,24/05/2027,31/05/2027,07/06/2027,14/06/2027,21/06/2027,28/06/2027,05/07/2027,12/07/2027,19/07/2027,26/07/2027,02/08/2027,09/08/2027,16/08/2027,23/08/2027,30/08/2027,06/09/2027,13/09/2027,20/09/2027,27/09/2027,04/10/2027,11/10/2027,18/10/2027,25/10/2027,01/11/2027,08/11/2027,15/11/2027,22/11/2027,29/11/2027
OPX-0021442152,FY27 Q4 Bootstrap FY28  CHPR,OLYMPUS UKPS,Q4-2027,UKI-HSS,Renewal,02 - Validate Opportunity,29877.11413,1/26/2025,3/28/2027,0.029877114,E,0,0.029877114,0.029877114,0,1,1,1,26,2025,3,28,2027,26/01/2025,28/03/2027,791,15,80,23/12/2026,07/01/2027,1,0.2,0,0.2,0.4,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021442166,FY27 Q4 SOC CLOUD TEFCAN FY28 CHPR,OLYMPUS UKPS,Q4-2027,UKI-HSS,New Work,02 - Validate Opportunity,324751.2405,1/26/2025,3/31/2027,0.324751241,E,0,0.324751241,0.324751241,0,1,1,1,26,2025,3,31,2027,26/01/2025,31/03/2027,794,15,80,26/12/2026,10/01/2027,1,0.2,0,0.2,0.4,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021442158,FY27 Q4 OSP (AWS) Expansion FY28 CHPR,OLYMPUS UKPS,Q4-2027,UKI-HSS,New Work,02 - Validate Opportunity,324751.2405,1/26/2025,3/31/2027,0.324751241,E,0,0.324751241,0.324751241,0,1,1,1,26,2025,3,31,2027,26/01/2025,31/03/2027,794,15,80,26/12/2026,10/01/2027,1,0.2,0,0.2,0.4,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021442151,FY27 Q4 N**** Azure Appliance Ops Azure Stack DEM FY28 CHPR,OLYMPUS UKPS,Q4-2027,UKI-HSS,New Work,02 - Validate Opportunity,324751.2405,1/26/2025,3/31/2027,0.324751241,E,0,0.324751241,0.324751241,0,1,1,1,26,2025,3,31,2027,26/01/2025,31/03/2027,794,15,80,26/12/2026,10/01/2027,1,0.2,0,0.2,0.4,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021442148,FY27 Q4 ACT Import Team Support FY28 CHPR,OLYMPUS UKPS,Q4-2027,UKI-HSS,New Work,02 - Validate Opportunity,324751.2405,1/26/2025,3/31/2027,0.324751241,E,0,0.324751241,0.324751241,0,1,1,1,26,2025,3,31,2027,26/01/2025,31/03/2027,794,15,80,26/12/2026,10/01/2027,1,0.2,0,0.2,0.4,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021442154,FY27 Q4 Antimal FY28 CHPR,OLYMPUS UKPS,Q4-2027,UKI-HSS,New Work,02 - Validate Opportunity,324751.2405,1/26/2025,3/31/2027,0.324751241,E,0,0.324751241,0.324751241,0,1,1,1,26,2025,3,31,2027,26/01/2025,31/03/2027,794,15,80,26/12/2026,10/01/2027,1,0.2,0,0.2,0.4,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021404796,Ornua BCRS FY26,ORNUA CO-OPERATIVE LIMITED - BCRS,Q3-2026,UKI-Ireland,Renewal,04B - Propose Solution,96084.68938,11/12/2024,12/22/2025,0.096084689,E,0,0.096084689,0.096084689,0,1,1,11,12,2024,12,22,2025,12/11/2024,22/12/2025,405,15,41,27/10/2025,11/11/2025,1,0.2,0,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021370618,Pearson CyberArk software,Pearson PLC - ESIS,Q2-2026,UKI-Cross Industry,New Work,05A - Negotiate,233820.8932,9/5/2024,9/18/2025,0.233820893,E,0,0,0,0,0,0,9,5,2024,9,18,2025,05/09/2024,18/09/2025,378,15,38,27/07/2025,11/08/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021325222,FY26Q4 Mithras 2 - ESM,Pennant,Q4-2026,UKI-HSS,New Logo,03 - Qualify the Opportunity,58455223.3,6/13/2024,3/27/2026,58.4552233,B,0,25.98009924,25.98009924,0,1,1,6,13,2024,3,27,2026,13/06/2024,27/03/2026,652,90,66,22/10/2025,20/01/2026,3,0.4,0,0.4,0.6,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021325244,Mithras 3 - ESM,Pennant,Q4-2026,UKI-HSS,New Logo,04A - Develop Solution,41243407.55,6/13/2024,3/27/2026,41.24340755,B,0,0,0,0,0,0,6,13,2024,3,27,2026,13/06/2024,27/03/2026,652,90,66,22/10/2025,20/01/2026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021460674,PTSB - Cold Aisle Containment CW Colo1,PERMANENT TSB FINANCE LIMITED,Q2-2026,UKI-Ireland,New Work,04B - Propose Solution,41845.39917,3/6/2025,7/25/2025,0.041845399,E,0,0.041845399,0.041845399,0,1,1,3,6,2025,7,25,2025,06/03/2025,25/07/2025,141,15,15,25/06/2025,10/07/2025,1,0.2,0,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021436746,PTSB - Datacentre Hosting CoLo Services (2025),PERMANENT TSB FINANCE LIMITED,Q3-2026,UKI-Ireland,Renewal,01 - Understand Customer,2247595.073,1/16/2025,11/21/2025,2.247595073,D,0,2.247595073,2.247595073,0,1,1,1,16,2025,11,21,2025,16/01/2025,21/11/2025,309,30,31,21/09/2025,21/10/2025,1,0.2,0,0.2,0.2,0.04,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021460176,AL -  PTSB - NextGen SOC/SIEM,PERMANENT TSB FINANCE LIMITED,Q3-2026,UKI-Ireland,New Work,04A - Develop Solution,561898.7683,3/5/2025,12/31/2025,0.561898768,E,0,0,0,0,0,0,3,5,2025,12,31,2025,05/03/2025,31/12/2025,301,15,31,15/11/2025,30/11/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021515380,PTSB - Business Workflow Tool (Halo),PERMANENT TSB FINANCE LIMITED,Q4-2026,UKI-Ireland,New Work,04A - Develop Solution,224759.5073,6/26/2025,3/6/2026,0.224759507,E,0,0,0,0,0,0,6,26,2025,3,6,2026,26/06/2025,06/03/2026,253,15,26,24/01/2026,08/02/2026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021376560,Mainframe and Hosting Services,Phoenix Group Holdings,Q4-2026,UKI-ISB,New Logo,01 - Understand Customer,25000000,9/19/2024,3/27/2026,25,B,0,10,10,0,1,1,9,19,2024,3,27,2026,19/09/2024,27/03/2026,554,90,56,01/11/2025,30/01/2026,1,0.2,0,0.2,0.2,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021509558,TANIUM LICENCE AND SERVICES,PLAN INTERNATIONAL (UK),Q3-2026,UKI-Cross Industry,New Work,03 - Qualify the Opportunity,649502.4811,6/13/2025,10/30/2025,0.649502481,E,0,0,0,0,0,0,6,13,2025,10,30,2025,13/06/2025,30/10/2025,139,15,14,01/10/2025,16/10/2025,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021514508,Vulnerability & Patch Management Service,PLAN INTERNATIONAL (UK),Q3-2026,UKI-Cross Industry,New Work,03 - Qualify the Opportunity,844353.2254,6/25/2025,11/28/2025,0.844353225,E,0,0,0,0,0,0,6,25,2025,11,28,2025,25/06/2025,28/11/2025,156,15,16,28/10/2025,12/11/2025,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021489080,Plan International full ITO,PLAN INTERNATIONAL (UK),Q4-2026,UKI-Cross Industry,New Work,02 - Validate Opportunity,16189596.27,5/2/2025,2/20/2026,16.18959627,C,0,0,0,0,0,0,5,2,2025,2,20,2026,02/05/2025,20/02/2026,294,60,30,22/11/2025,21/01/2026,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021489092,Plan International SLAM,PLAN INTERNATIONAL (UK),Q4-2026,UKI-Cross Industry,New Work,02 - Validate Opportunity,19970499.6,5/2/2025,2/20/2026,19.9704996,C,0,0,0,0,0,0,5,2,2025,2,20,2026,02/05/2025,20/02/2026,294,60,30,22/11/2025,21/01/2026,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021498806,CYBERUK 2025 – Response Code 2 + 3,Police Service of Scotland,Q3-2026,UKI-Central Government,New Logo,02 - Validate Opportunity,50000,5/22/2025,11/30/2025,0.05,E,0,0,0,0,0,0,5,22,2025,11,30,2025,22/05/2025,30/11/2025,192,15,20,26/10/2025,10/11/2025,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021507326,FY26-Q1 June POL OBC Placeholder 4,POST OFFICE LIMITED,Q2-2026,UKI-Central Government,New Work,04B - Propose Solution,6495.024811,6/10/2025,7/2/2025,0.006495025,E,0,0,0,0,0,0,6,10,2025,7,2,2025,10/06/2025,02/07/2025,22,15,3,14/06/2025,29/06/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021505510,RTQSR0005544 - Support for EDR Pilot - POREQ0007526,POST OFFICE LIMITED,Q2-2026,UKI-Central Government,New Work,05A - Negotiate,5772.089579,6/5/2025,7/11/2025,0.00577209,E,0,0,0,0,0,0,6,5,2025,7,11,2025,05/06/2025,11/07/2025,36,15,4,22/06/2025,07/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021508208,RTQSR0005549 - BYOD Policy changes for Accessing Work Data (Android only),POST OFFICE LIMITED,Q2-2026,UKI-Central Government,New Work,05A - Negotiate,7627.471357,6/11/2025,7/14/2025,0.007627471,E,0,0,0,0,0,0,6,11,2025,7,14,2025,11/06/2025,14/07/2025,33,15,4,25/06/2025,10/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021506026,RTQSR0005541 - DVLA Government Services and Identity Services Quarterly Release,POST OFFICE LIMITED,Q2-2026,UKI-Central Government,New Work,05A - Negotiate,2179.249695,6/6/2025,7/17/2025,0.00217925,E,0,0,0,0,0,0,6,6,2025,7,17,2025,06/06/2025,17/07/2025,41,15,5,27/06/2025,12/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021493742,RTQSR0005500 - Additional Canon printers,POST OFFICE LIMITED,Q2-2026,UKI-Central Government,New Work,05A - Negotiate,146983.5026,5/13/2025,7/18/2025,0.146983503,E,0,0,0,0,0,0,5,13,2025,7,18,2025,13/05/2025,18/07/2025,66,15,7,26/06/2025,11/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021503948,WOT0140305 - Macbook M1 Charger,POST OFFICE LIMITED,Q2-2026,UKI-Central Government,New Work,05A - Negotiate,72.35457639,6/3/2025,7/19/2025,7.23546E-05,E,0,0,0,0,0,0,6,3,2025,7,19,2025,03/06/2025,19/07/2025,46,15,5,29/06/2025,14/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021495770,RTQSR0005506 - DXC/Tesco H&S Training,POST OFFICE LIMITED,Q2-2026,UKI-Central Government,New Work,05A - Negotiate,17810.07248,5/16/2025,7/23/2025,0.017810072,E,0,0,0,0,0,0,5,16,2025,7,23,2025,16/05/2025,23/07/2025,68,15,7,01/07/2025,16/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021496646,RTQSR0005512 - Asset Tag,POST OFFICE LIMITED,Q2-2026,UKI-Central Government,New Work,05A - Negotiate,11345.0417,5/19/2025,7/25/2025,0.011345042,E,0,0,0,0,0,0,5,19,2025,7,25,2025,19/05/2025,25/07/2025,67,15,7,03/07/2025,18/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021500792,PCR 1 RTQSR0005196 - Windows 11 Design & Migration,POST OFFICE LIMITED,Q2-2026,UKI-Central Government,New Work,05A - Negotiate,1424.748643,5/27/2025,7/29/2025,0.001424749,E,0,0,0,0,0,0,5,27,2025,7,29,2025,27/05/2025,29/07/2025,63,15,7,07/07/2025,22/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
